date,country,title,importance,impact
2026-02-17T07:00:00.000Z,GBP,Unemployment Rate,1,
2026-02-17T10:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2026-02-17T13:30:00.000Z,CAD,Inflation Rate YoY,1,
2026-02-17T23:50:00.000Z,JPY,Balance of Trade,1,
2026-02-18T07:00:00.000Z,GBP,Inflation Rate YoY,1,
2026-02-18T13:30:00.000Z,USD,Building Permits Prel,1,
2026-02-18T13:30:00.000Z,USD,Housing Starts,1,
2026-02-18T13:30:00.000Z,USD,Housing Starts,1,
2026-02-18T13:30:00.000Z,USD,Building Permits Prel,1,
2026-02-18T13:30:00.000Z,USD,Durable Goods Orders MoM,1,
2026-02-18T19:00:00.000Z,USD,FOMC Minutes,1,
2026-02-19T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2026-02-20T07:00:00.000Z,GBP,Retail Sales MoM,1,
2026-02-20T08:30:00.000Z,EUR,HCOB Manufacturing PMI Flash,1,
2026-02-20T09:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2026-02-20T09:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2026-02-20T13:30:00.000Z,USD,GDP Growth Rate QoQ Adv,1,
2026-02-20T13:30:00.000Z,USD,Personal Income MoM,1,
2026-02-20T13:30:00.000Z,USD,Personal Spending MoM,1,
2026-02-20T13:30:00.000Z,USD,Core PCE Price Index MoM,1,
2026-02-23T09:00:00.000Z,EUR,Ifo Business Climate,1,
2026-02-25T02:00:00.000Z,USD,President Trump State of the Union Speech,1,
2026-02-25T07:00:00.000Z,EUR,GfK Consumer Confidence,1,
2026-02-27T07:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-02-27T10:30:00.000Z,INR,GDP Growth Rate YoY,1,
2026-02-27T13:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-02-27T13:30:00.000Z,USD,PPI MoM,1,
2026-02-27T13:30:00.000Z,CAD,GDP Growth Rate Annualized,1,
2026-02-27T13:30:00.000Z,CAD,GDP Growth Rate QoQ,1,
2026-03-02T09:00:00.000Z,EUR,Full Year GDP Growth,1,
2026-03-02T09:00:00.000Z,EUR,Government Budget,1,
2026-03-02T15:00:00.000Z,USD,ISM Manufacturing PMI,1,
2026-03-03T10:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2026-03-03T10:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-03-04T00:30:00.000Z,AUD,GDP Growth Rate QoQ,1,
2026-03-04T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2026-03-04T01:45:00.000Z,CNY,RatingDog Manufacturing PMI,1,
2026-03-04T05:00:00.000Z,JPY,Consumer Confidence,1,
2026-03-04T15:00:00.000Z,USD,ISM Services PMI,1,
2026-03-05T00:30:00.000Z,AUD,Balance of Trade,1,
2026-03-06T13:30:00.000Z,USD,Non Farm Payrolls,1,
2026-03-06T13:30:00.000Z,USD,Unemployment Rate,1,
2026-03-06T13:30:00.000Z,USD,Retail Sales MoM,1,
2026-03-06T15:00:00.000Z,CAD,Ivey PMI s.a,1,
2026-03-09T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2026-03-09T23:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2026-03-10T00:30:00.000Z,AUD,NAB Business Confidence,1,
2026-03-10T03:00:00.000Z,CNY,Balance of Trade,1,
2026-03-10T03:00:00.000Z,CNY,Imports YoY,1,
2026-03-10T03:00:00.000Z,CNY,Exports YoY,1,
2026-03-10T07:00:00.000Z,EUR,Balance of Trade,1,
2026-03-10T14:00:00.000Z,USD,Existing Home Sales,1,
2026-03-11T12:30:00.000Z,USD,Inflation Rate MoM,1,
2026-03-11T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2026-03-11T12:30:00.000Z,USD,Inflation Rate YoY,1,
2026-03-11T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2026-03-12T12:30:00.000Z,USD,Housing Starts,1,
2026-03-12T12:30:00.000Z,USD,Building Permits Prel,1,
2026-03-13T07:00:00.000Z,GBP,GDP MoM,1,
2026-03-13T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2026-03-13T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2026-03-13T12:30:00.000Z,USD,Personal Income MoM,1,
2026-03-13T12:30:00.000Z,USD,Personal Spending MoM,1,
2026-03-13T12:30:00.000Z,USD,GDP Growth Rate QoQ 2nd Est,1,
2026-03-13T12:30:00.000Z,CAD,Unemployment Rate,1,
2026-03-13T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2026-03-13T14:00:00.000Z,USD,JOLTs Job Openings,1,
2026-03-16T02:00:00.000Z,CNY,Retail Sales YoY,1,
2026-03-16T02:00:00.000Z,CNY,Industrial Production YoY,1,
2026-03-16T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2026-03-17T03:30:00.000Z,AUD,RBA Interest Rate Decision,1,
2026-03-17T10:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2026-03-17T23:50:00.000Z,JPY,Balance of Trade,1,
2026-03-18T12:30:00.000Z,USD,PPI MoM,1,
2026-03-18T13:45:00.000Z,CAD,BoC Interest Rate Decision,1,
2026-03-18T18:00:00.000Z,USD,Fed Interest Rate Decision,1,
2026-03-18T18:00:00.000Z,USD,FOMC Economic Projections,1,
2026-03-18T18:30:00.000Z,USD,Fed Press Conference,1,
2026-03-19T03:00:00.000Z,JPY,BoJ Interest Rate Decision,1,
2026-03-19T07:00:00.000Z,GBP,Unemployment Rate,1,
2026-03-19T12:00:00.000Z,GBP,BoE Interest Rate Decision,1,
2026-03-19T13:15:00.000Z,EUR,ECB Interest Rate Decision,1,
2026-03-19T13:15:00.000Z,EUR,Deposit Facility Rate,1,
2026-03-19T13:45:00.000Z,EUR,ECB Press Conference,1,
2026-03-23T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2026-03-24T08:30:00.000Z,EUR,S&P Global Manufacturing PMI Flash,1,
2026-03-24T09:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2026-03-24T09:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2026-03-25T07:00:00.000Z,GBP,Inflation Rate YoY,1,
2026-03-25T09:00:00.000Z,EUR,Ifo Business Climate,1,
2026-03-26T07:00:00.000Z,EUR,GfK Consumer Confidence,1,
2026-03-27T07:00:00.000Z,GBP,Retail Sales MoM,1,
2026-03-30T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-03-31T00:30:00.000Z,AUD,RBA Meeting Minutes,1,
2026-03-31T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2026-03-31T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-03-31T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2026-03-31T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-03-31T14:00:00.000Z,USD,JOLTs Job Openings,1,
2026-03-31T23:50:00.000Z,JPY,Tankan Large Manufacturers Index,1,
2026-04-01T01:45:00.000Z,CNY,RatingDog Manufacturing PMI,1,
2026-04-01T12:30:00.000Z,USD,Retail Sales MoM,1,
2026-04-01T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2026-04-02T00:30:00.000Z,AUD,Balance of Trade,1,
2026-04-02T01:00:00.000Z,USD,US President Trump Speech,1,
2026-04-03T12:30:00.000Z,USD,Unemployment Rate,1,
2026-04-03T12:30:00.000Z,USD,Non Farm Payrolls,1,
2026-04-06T14:00:00.000Z,USD,ISM Services PMI,1,
2026-04-07T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2026-04-07T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2026-04-08T18:00:00.000Z,USD,FOMC Minutes,1,
2026-04-09T05:00:00.000Z,JPY,Consumer Confidence,1,
2026-04-09T06:00:00.000Z,EUR,Balance of Trade,1,
2026-04-09T12:30:00.000Z,USD,Personal Income MoM,1,
2026-04-09T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2026-04-09T12:30:00.000Z,USD,Personal Spending MoM,1,
2026-04-09T12:30:00.000Z,USD,GDP Growth Rate QoQ Final,1,
2026-04-10T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2026-04-10T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2026-04-10T12:30:00.000Z,USD,Inflation Rate MoM,1,
2026-04-10T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2026-04-10T12:30:00.000Z,USD,Inflation Rate YoY,1,
2026-04-10T12:30:00.000Z,CAD,Unemployment Rate,1,
2026-04-10T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2026-04-13T14:00:00.000Z,USD,Existing Home Sales,1,
2026-04-14T00:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2026-04-14T01:30:00.000Z,AUD,NAB Business Confidence,1,
2026-04-14T03:00:00.000Z,CNY,Balance of Trade,1,
2026-04-14T03:00:00.000Z,CNY,Imports YoY,1,
2026-04-14T03:00:00.000Z,CNY,Exports YoY,1,
2026-04-14T12:30:00.000Z,USD,PPI MoM,1,
2026-04-16T02:00:00.000Z,CNY,Retail Sales YoY,1,
2026-04-16T02:00:00.000Z,CNY,Industrial Production YoY,1,
2026-04-16T02:00:00.000Z,CNY,GDP Growth Rate YoY,1,
2026-04-16T06:00:00.000Z,GBP,GDP MoM,1,
2026-04-20T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2026-04-21T06:00:00.000Z,GBP,Unemployment Rate,1,
2026-04-21T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2026-04-21T12:30:00.000Z,USD,Retail Sales MoM,1,
2026-04-21T23:50:00.000Z,JPY,Balance of Trade,1,
2026-04-22T06:00:00.000Z,GBP,Inflation Rate YoY,1,
2026-04-23T07:30:00.000Z,EUR,S&P Global Manufacturing PMI Flash,1,
2026-04-23T08:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2026-04-23T08:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2026-04-23T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2026-04-24T06:00:00.000Z,GBP,Retail Sales MoM,1,
2026-04-24T08:00:00.000Z,EUR,Ifo Business Climate,1,
2026-04-27T06:00:00.000Z,EUR,GfK Consumer Confidence,1,
2026-04-28T03:00:00.000Z,JPY,BoJ Interest Rate Decision,1,
2026-04-29T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-04-29T12:30:00.000Z,USD,Building Permits Prel,1,
2026-04-29T12:30:00.000Z,USD,Housing Starts,1,
2026-04-29T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2026-04-29T12:30:00.000Z,USD,Building Permits Prel,1,
2026-04-29T12:30:00.000Z,USD,Housing Starts,1,
2026-04-29T13:45:00.000Z,CAD,BoC Interest Rate Decision,1,
2026-04-29T13:45:00.000Z,CAD,BoC Monetary Policy Report,1,
2026-04-29T18:00:00.000Z,USD,Fed Interest Rate Decision,1,
2026-04-29T18:30:00.000Z,USD,Fed Press Conference,1,
2026-04-30T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2026-04-30T01:45:00.000Z,CNY,RatingDog Manufacturing PMI,1,
2026-04-30T05:00:00.000Z,JPY,Consumer Confidence,1,
2026-04-30T05:30:00.000Z,EUR,GDP Growth Rate YoY Prel,1,
2026-04-30T05:30:00.000Z,EUR,GDP Growth Rate QoQ Prel,1,
2026-04-30T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-04-30T07:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2026-04-30T07:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2026-04-30T08:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2026-04-30T08:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2026-04-30T08:00:00.000Z,EUR,GDP Growth Rate YoY Adv,1,
2026-04-30T08:00:00.000Z,EUR,GDP Growth Rate QoQ Adv,1,
2026-04-30T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2026-04-30T09:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2026-04-30T09:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2026-04-30T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-04-30T11:00:00.000Z,GBP,BoE Interest Rate Decision,1,
2026-04-30T12:15:00.000Z,EUR,ECB Interest Rate Decision,1,
2026-04-30T12:15:00.000Z,EUR,Deposit Facility Rate,1,
2026-04-30T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2026-04-30T12:30:00.000Z,USD,Personal Spending MoM,1,
2026-04-30T12:30:00.000Z,USD,Personal Income MoM,1,
2026-04-30T12:30:00.000Z,USD,GDP Growth Rate QoQ Adv,1,
2026-04-30T12:45:00.000Z,EUR,ECB Press Conference,1,
2026-05-01T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2026-05-05T04:30:00.000Z,AUD,RBA Interest Rate Decision,1,
2026-05-05T14:00:00.000Z,USD,ISM Services PMI,1,
2026-05-05T14:00:00.000Z,USD,JOLTs Job Openings,1,
2026-05-06T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2026-05-07T00:00:00.000Z,GBP,Local Elections,1,
2026-05-07T01:30:00.000Z,AUD,Balance of Trade,1,
2026-05-08T06:00:00.000Z,EUR,Balance of Trade,1,
2026-05-08T12:30:00.000Z,USD,Non Farm Payrolls,1,
2026-05-08T12:30:00.000Z,USD,Unemployment Rate,1,
2026-05-08T12:30:00.000Z,CAD,Unemployment Rate,1,
2026-05-08T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2026-05-09T03:00:00.000Z,CNY,Exports YoY,1,
2026-05-09T03:00:00.000Z,CNY,Balance of Trade,1,
2026-05-09T03:00:00.000Z,CNY,Imports YoY,1,
2026-05-11T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2026-05-11T14:00:00.000Z,USD,Existing Home Sales,1,
2026-05-12T01:30:00.000Z,AUD,NAB Business Confidence,1,
2026-05-12T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2026-05-12T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2026-05-12T12:30:00.000Z,USD,Inflation Rate MoM,1,
2026-05-12T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2026-05-12T12:30:00.000Z,USD,Inflation Rate YoY,1,
2026-05-13T12:30:00.000Z,USD,PPI MoM,1,
2026-05-14T00:00:00.000Z,CNY,President Trump and President Xi Summit,1,
2026-05-14T06:00:00.000Z,GBP,GDP Growth Rate YoY Prel,1,
2026-05-14T06:00:00.000Z,GBP,GDP MoM,1,
2026-05-14T06:00:00.000Z,GBP,GDP Growth Rate QoQ Prel,1,
2026-05-14T12:30:00.000Z,USD,Retail Sales MoM,1,
2026-05-15T00:00:00.000Z,CNY,President Trump and President Xi Summit,1,
2026-05-18T02:00:00.000Z,CNY,Industrial Production YoY,1,
2026-05-18T02:00:00.000Z,CNY,Retail Sales YoY,1,
2026-05-18T23:50:00.000Z,JPY,GDP Growth Rate QoQ Prel,1,
2026-05-19T00:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2026-05-19T01:30:00.000Z,AUD,RBA Meeting Minutes,1,
2026-05-19T06:00:00.000Z,GBP,Unemployment Rate,1,
2026-05-19T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2026-05-20T06:00:00.000Z,GBP,Inflation Rate YoY,1,
2026-05-20T18:00:00.000Z,USD,FOMC Minutes,1,
2026-05-20T23:50:00.000Z,JPY,Balance of Trade,1,
2026-05-21T07:30:00.000Z,EUR,S&P Global Manufacturing PMI Flash,1,
2026-05-21T08:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2026-05-21T08:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2026-05-21T12:30:00.000Z,USD,Building Permits Prel,1,
2026-05-21T12:30:00.000Z,USD,Housing Starts,1,
2026-05-21T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2026-05-22T06:00:00.000Z,GBP,Retail Sales MoM,1,
2026-05-22T06:00:00.000Z,EUR,GfK Consumer Confidence,1,
2026-05-22T08:00:00.000Z,EUR,Ifo Business Climate,1,
2026-05-28T12:30:00.000Z,USD,GDP Growth Rate QoQ 2nd Est,1,
2026-05-28T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2026-05-28T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2026-05-28T12:30:00.000Z,USD,Personal Income MoM,1,
2026-05-28T12:30:00.000Z,USD,Personal Spending MoM,1,
2026-05-29T05:00:00.000Z,JPY,Consumer Confidence,1,
2026-05-29T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-05-29T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-05-29T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-05-29T12:30:00.000Z,CAD,GDP Growth Rate Annualized,1,
2026-05-29T12:30:00.000Z,CAD,GDP Growth Rate QoQ,1,
2026-05-31T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2026-06-01T01:45:00.000Z,CNY,RatingDog Manufacturing PMI,1,
2026-06-01T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2026-06-02T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2026-06-02T14:00:00.000Z,USD,JOLTs Job Openings,1,
2026-06-03T01:30:00.000Z,AUD,GDP Growth Rate QoQ,1,
2026-06-03T14:00:00.000Z,USD,ISM Services PMI,1,
2026-06-04T01:30:00.000Z,AUD,Balance of Trade,1,
2026-06-05T10:30:00.000Z,INR,GDP Growth Rate YoY,1,
2026-06-05T12:30:00.000Z,USD,Unemployment Rate,1,
2026-06-05T12:30:00.000Z,USD,Non Farm Payrolls,1,
2026-06-05T12:30:00.000Z,CAD,Unemployment Rate,1,
2026-06-05T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2026-06-09T00:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2026-06-09T01:30:00.000Z,AUD,NAB Business Confidence,1,
2026-06-09T03:00:00.000Z,CNY,Exports YoY,1,
2026-06-09T03:00:00.000Z,CNY,Balance of Trade,1,
2026-06-09T03:00:00.000Z,CNY,Imports YoY,1,
2026-06-09T06:00:00.000Z,EUR,Balance of Trade,1,
2026-06-09T14:00:00.000Z,USD,Existing Home Sales,1,
2026-06-10T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2026-06-10T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2026-06-10T12:30:00.000Z,USD,Inflation Rate MoM,1,
2026-06-10T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2026-06-10T12:30:00.000Z,USD,Inflation Rate YoY,1,
2026-06-10T13:45:00.000Z,CAD,BoC Interest Rate Decision,1,
2026-06-11T12:15:00.000Z,EUR,ECB Interest Rate Decision,1,
2026-06-11T12:15:00.000Z,EUR,Deposit Facility Rate,1,
2026-06-11T12:30:00.000Z,USD,PPI MoM,1,
2026-06-11T12:45:00.000Z,EUR,ECB Press Conference,1,
2026-06-12T06:00:00.000Z,GBP,GDP MoM,1,
2026-06-12T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2026-06-16T02:00:00.000Z,CNY,Retail Sales YoY,1,
2026-06-16T02:00:00.000Z,CNY,Industrial Production YoY,1,
2026-06-16T03:00:00.000Z,JPY,BoJ Interest Rate Decision,1,
2026-06-16T04:30:00.000Z,AUD,RBA Interest Rate Decision,1,
2026-06-16T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2026-06-16T12:30:00.000Z,USD,Building Permits Prel,1,
2026-06-16T12:30:00.000Z,USD,Housing Starts,1,
2026-06-16T23:50:00.000Z,JPY,Balance of Trade,1,
2026-06-17T06:00:00.000Z,GBP,Inflation Rate YoY,1,
2026-06-17T12:30:00.000Z,USD,Retail Sales MoM,1,
2026-06-17T18:00:00.000Z,USD,Fed Interest Rate Decision,1,
2026-06-17T18:00:00.000Z,USD,FOMC Economic Projections,1,
2026-06-17T18:30:00.000Z,USD,Fed Press Conference,1,
2026-06-18T06:00:00.000Z,GBP,Unemployment Rate,1,
2026-06-18T11:00:00.000Z,GBP,BoE Interest Rate Decision,1,
2026-06-18T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2026-06-19T06:00:00.000Z,GBP,Retail Sales MoM,1,
2026-06-22T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2026-06-23T07:30:00.000Z,EUR,S&P Global Manufacturing PMI Flash,1,
2026-06-23T08:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2026-06-23T08:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2026-06-24T08:00:00.000Z,EUR,Ifo Business Climate,1,
2026-06-25T06:00:00.000Z,EUR,GfK Consumer Confidence,1,
2026-06-25T12:30:00.000Z,USD,GDP Growth Rate QoQ Final,1,
2026-06-25T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2026-06-25T12:30:00.000Z,USD,Personal Spending MoM,1,
2026-06-25T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2026-06-25T12:30:00.000Z,USD,Personal Income MoM,1,
2026-06-30T01:30:00.000Z,AUD,RBA Meeting Minutes,1,
2026-06-30T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2026-06-30T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-06-30T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-06-30T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-06-30T14:00:00.000Z,USD,JOLTs Job Openings,1,
2026-06-30T23:50:00.000Z,JPY,Tankan Large Manufacturers Index,1,
2026-07-01T01:45:00.000Z,CNY,RatingDog Manufacturing PMI,1,
2026-07-01T05:00:00.000Z,JPY,Consumer Confidence,1,
2026-07-01T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2026-07-01T13:00:00.000Z,USD,Fed Chair Warsh Speech,1,
2026-07-01T14:00:00.000Z,USD,ISM Manufacturing PMI,1,
2026-07-02T01:30:00.000Z,AUD,Balance of Trade,1,
2026-07-02T12:30:00.000Z,USD,Non Farm Payrolls,1,
2026-07-02T12:30:00.000Z,USD,Unemployment Rate,1,
2026-07-06T14:00:00.000Z,USD,ISM Services PMI,1,
2026-07-07T14:00:00.000Z,CAD,Ivey PMI s.a,1,
2026-07-08T18:00:00.000Z,USD,FOMC Minutes,1,
2026-07-09T01:30:00.000Z,CNY,Inflation Rate YoY,1,
2026-07-09T06:00:00.000Z,EUR,Balance of Trade,1,
2026-07-09T14:00:00.000Z,USD,Existing Home Sales,1,
2026-07-10T12:30:00.000Z,CAD,Unemployment Rate,1,
2026-07-14T00:30:00.000Z,AUD,Westpac Consumer Confidence Change,1,
2026-07-14T01:30:00.000Z,AUD,NAB Business Confidence,1,
2026-07-14T03:00:00.000Z,CNY,Imports YoY,1,
2026-07-14T03:00:00.000Z,CNY,Exports YoY,1,
2026-07-14T03:00:00.000Z,CNY,Balance of Trade,1,
2026-07-14T12:30:00.000Z,USD,Core Inflation Rate YoY,1,
2026-07-14T12:30:00.000Z,USD,Inflation Rate YoY,1,
2026-07-14T12:30:00.000Z,USD,Core Inflation Rate MoM,1,
2026-07-14T12:30:00.000Z,USD,Inflation Rate MoM,1,
2026-07-14T14:00:00.000Z,USD,Fed Chair Warsh Testimony,1,
2026-07-15T02:00:00.000Z,CNY,Industrial Production YoY,1,
2026-07-15T02:00:00.000Z,CNY,Retail Sales YoY,1,
2026-07-15T02:00:00.000Z,CNY,GDP Growth Rate YoY,1,
2026-07-15T12:30:00.000Z,USD,PPI MoM,1,
2026-07-15T13:45:00.000Z,CAD,BoC Interest Rate Decision,1,
2026-07-15T13:45:00.000Z,CAD,BoC Monetary Policy Report,1,
2026-07-15T14:00:00.000Z,USD,Fed Chair Warsh Testimony,1,
2026-07-16T06:00:00.000Z,GBP,GDP MoM,1,
2026-07-16T12:30:00.000Z,USD,Retail Sales MoM,1,
2026-07-17T12:30:00.000Z,USD,Housing Starts,1,
2026-07-17T12:30:00.000Z,USD,Building Permits Prel,1,
2026-07-17T14:00:00.000Z,USD,Michigan Consumer Sentiment Prel,1,
2026-07-20T12:30:00.000Z,CAD,Inflation Rate YoY,1,
2026-07-21T06:00:00.000Z,GBP,Unemployment Rate,1,
2026-07-21T09:00:00.000Z,EUR,ZEW Economic Sentiment Index,1,
2026-07-21T23:50:00.000Z,JPY,Balance of Trade,1,
2026-07-22T06:00:00.000Z,GBP,Inflation Rate YoY,1,
2026-07-23T12:15:00.000Z,EUR,ECB Interest Rate Decision,1,
2026-07-23T12:15:00.000Z,EUR,Deposit Facility Rate,1,
2026-07-23T12:45:00.000Z,EUR,ECB Press Conference,1,
2026-07-23T23:30:00.000Z,JPY,Inflation Rate YoY,1,
2026-07-24T06:00:00.000Z,GBP,Retail Sales MoM,1,
2026-07-24T06:00:00.000Z,EUR,GfK Consumer Confidence,1,
2026-07-24T07:30:00.000Z,EUR,S&P Global Manufacturing PMI Flash,1,
2026-07-24T08:30:00.000Z,GBP,S&P Global Manufacturing PMI Flash,1,
2026-07-24T08:30:00.000Z,GBP,S&P Global Services PMI Flash,1,
2026-07-27T08:00:00.000Z,EUR,Ifo Business Climate,1,
2026-07-27T12:30:00.000Z,USD,Durable Goods Orders MoM,1,
2026-07-29T18:00:00.000Z,USD,Fed Interest Rate Decision,1,
2026-07-29T18:30:00.000Z,USD,Fed Press Conference,1,
2026-07-30T00:00:00.000Z,CNY,Politburo Meeting,1,
2026-07-30T05:00:00.000Z,JPY,Consumer Confidence,1,
2026-07-30T05:30:00.000Z,EUR,GDP Growth Rate YoY Prel,1,
2026-07-30T05:30:00.000Z,EUR,GDP Growth Rate QoQ Prel,1,
2026-07-30T07:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2026-07-30T07:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2026-07-30T08:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2026-07-30T08:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2026-07-30T08:00:00.000Z,EUR,GDP Growth Rate YoY Adv,1,
2026-07-30T08:00:00.000Z,EUR,GDP Growth Rate QoQ Adv,1,
2026-07-30T09:00:00.000Z,EUR,GDP Growth Rate YoY Flash,1,
2026-07-30T09:00:00.000Z,EUR,GDP Growth Rate QoQ Flash,1,
2026-07-30T11:00:00.000Z,GBP,BoE Interest Rate Decision,1,
2026-07-30T12:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-07-30T12:30:00.000Z,USD,GDP Growth Rate QoQ Adv,1,
2026-07-30T12:30:00.000Z,USD,Personal Spending MoM,1,
2026-07-30T12:30:00.000Z,USD,Core PCE Price Index MoM,1,
2026-07-30T12:30:00.000Z,USD,Personal Income MoM,1,
2026-07-31T01:30:00.000Z,CNY,NBS Manufacturing PMI,1,
2026-07-31T03:00:00.000Z,JPY,BoJ Interest Rate Decision,1,
2026-07-31T06:45:00.000Z,EUR,Inflation Rate YoY Prel,1,
2026-07-31T09:00:00.000Z,EUR,Inflation Rate YoY Flash,1,
2026-07-31T09:00:00.000Z,EUR,Inflation Rate YoY Prel,1,
